family,stress,level,seed,method,success_rate,distractor_rate,mean_progress,regret,ranking_margin,endpoint_error
B,scale,0.75,2207,total_flow,0.0,1.0,0.03409061485143306,0.897322429555194,0.1504310008596577,0.02789404892853552
B,scale,0.75,2207,oracle_effect,1.0,0.0,0.9314130444066271,0.0,0.1504310008596577,0.5128586535945749
B,scale,1.0,2210,causal_residual,1.0,0.0,0.9167613872981796,0.013470729284644836,0.15474907273794314,0.5552570733043688
B,scale,1.0,2210,total_flow,0.0,1.0,0.03612482080028451,0.89410729578254,0.15474907273794314,0.02793999625308282
B,scale,1.0,2210,oracle_effect,1.0,0.0,0.9302321165828243,0.0,0.15474907273794314,0.5132126539645884
B,scale,1.25,2212,causal_residual,1.0,0.0,0.9137505258523236,0.015876970252881522,0.15680586015317713,0.6811411234174558
B,scale,1.25,2212,total_flow,0.0,1.0,0.03362273298185905,0.8960047631233462,0.15680586015317713,0.027909060133543724
B,scale,1.25,2212,oracle_effect,1.0,0.0,0.9296274961052052,0.0,0.15680586015317713,0.5134607865746318
B,scale,1.5,2215,causal_residual,1.0,0.0,0.9192187057304207,0.017375959533668425,0.1572701922171603,0.8077119136234855
B,scale,1.5,2215,total_flow,0.0,1.0,0.03565725818729906,0.9009374070767903,0.1572701922171603,0.027937220753798907
B,scale,1.5,2215,oracle_effect,1.0,0.0,0.9365946652640892,0.0,0.1572701922171603,0.513981631399261
B,leak,0.0,2700,causal_residual,1.0,0.0,0.9145337354834007,0.016234484404392856,0.15413155349284605,0.5559462415865924
B,leak,0.0,2700,total_flow,0.0,1.0,0.03659795987422459,0.8941702600135688,0.15413155349284605,0.027715240896437815
B,leak,0.0,2700,oracle_effect,1.0,0.0,0.9307682198877935,0.0,0.15413155349284605,0.5129468734256457
B,leak,0.1,2710,causal_residual,1.0,0.0,0.9152620468885425,0.018369969591704425,0.15252760156157444,0.5574184140514182
B,leak,0.1,2710,total_flow,0.0,1.0,0.0352541498156341,0.8983778666646131,0.15252760156157444,0.028113525172538286
B,leak,0.1,2710,oracle_effect,1.0,0.0,0.9336320164802471,0.0,0.15252760156157444,0.512520095962103
